index,rooms,retail_price,address,city,sqft,toilets,image_id
425,5.0,1480000,1734 Vallecito Drive,"Hacienda Heights, CA",5629.0,6.0,425
1964,3.0,599950,7814 Sunnybrae Avenue,"Winnetka, CA",1380.0,2.0,1964
3846,3.0,615000,8211 CALIFORNIA Street,"Buena Park, CA",1281.0,2.0,3846
2589,4.0,750000,451 E Italia Street,"Covina, CA",2109.0,3.0,2589
6188,4.0,424900,24568 Leafwood Drive,"Murrieta, CA",1828.0,2.1,6188
6651,4.0,539000,24020 Buckstone Lane,"Menifee, CA",2952.0,2.1,6651
2641,3.0,768000,3925 Maple Avenue,"El Monte, CA",2542.0,3.0,2641
4349,3.0,724999,420 Sycamore Avenue,"Brea, CA",1820.0,2.0,4349
7522,3.0,789900,70800 Sunny Lane,"Rancho Mirage, CA",3129.0,3.1,7522
11108,3.0,250000,202 Pointing Rock Dr,"Borrego Springs, CA",2949.0,3.0,11108
6881,3.0,579000,26179 Dumont Road,"Hemet, CA",3194.0,2.1,6881
11580,4.0,425000,495 Telford Lane,"Ramona, CA",3098.0,3.1,11580
9220,4.0,410000,1211 W Mesa Drive,"Rialto, CA",1782.0,2.0,9220
1429,4.0,450000,17508 HEMPHILL Street,"La Puente, CA",1164.0,2.0,1429
6245,5.0,434900,26214 Douglass Union Lane,"Murrieta, CA",2601.0,3.0,6245
11306,2.0,309000,5005 Los Morros Way,"Oceanside, CA",900.0,2.0,11306
11657,3.0,459000,28929 Manzanita Trail,"Pine Valley, CA",1774.0,2.0,11657
10598,4.0,959000,12670 Encino Court,"Rancho Cucamonga, CA",4367.0,4.1,10598
7496,5.0,785000,78440 Blackstone Court,"Bermuda Dunes, CA",3553.0,5.1,7496
9017,3.0,359900,8541 Emerald Avenue,"Fontana, CA",1059.0,1.0,9017
5683,3.0,248500,369 Terry Lane,"Hemet, CA",1357.0,2.0,5683
815,3.0,270000,44951 W 16th Street Street,"Lancaster, CA",1230.0,2.0,815
9654,4.0,547500,3157 Yellowstone Drive,"Ontario, CA",2574.0,3.0,9654
10712,4.0,1300000,1376 EVERGREEN ST.,"San Diego, CA",2484.0,3.0,10712
8317,2.0,225000,31160 Summit,"Running Springs, CA",1008.0,2.0,8317
3612,2.0,359000,935 AVENIDA MAJORCA,"Laguna Woods, CA",1300.0,2.0,3612
4032,4.0,688000,231 S Thomas Street,"Orange, CA",1440.0,2.0,4032
1094,2.0,350000,15 Glacier,"Mt Baldy, CA",1100.0,1.1,1094
5858,2.0,345000,27303 Pinckney Way,"Menifee, CA",1370.0,2.0,5858
7289,4.0,745800,3125 Forest View Drive,"Corona, CA",3302.0,3.0,7289
6013,4.0,379000,851 Vianca Court,"Perris, CA",2084.0,3.0,6013
7071,2.0,625000,47655 Chapel Hill Road,"Palm Desert, CA",1263.0,1.0,7071
11308,2.0,299900,17093 Skyline Truck Trail,"Jamul, CA",800.0,1.0,11308
129,4.0,279000,1425 Zion Way,"Pine Mountain Club, CA",1579.0,2.1,129
3309,4.0,1898800,54 Steinway,"Irvine, CA",4378.0,4.1,3309
11866,4.0,535000,560 E 4th Ave,"Escondido, CA",1984.0,2.0,11866
10014,4.0,599000,31397 Mesa Drive,"Redlands, CA",2138.0,2.0,10014
9437,3.0,451380,7442 Shorthorn,"Chino, CA",1789.0,2.1,9437
50,4.0,229900,228 W D Street,"Tehachapi, CA",1421.0,2.0,50
3685,2.0,459000,2011 Via Mariposa,"Laguna Woods, CA",1110.0,2.0,3685
8663,3.0,249900,13976 Pacific Road,"Phelan, CA",1700.0,2.0,8663
8296,5.0,1899997,739 N Star Drive,"Big Bear, CA",7162.0,5.1,8296
2376,3.0,645000,845 E Portner Street,"West Covina, CA",1255.0,2.0,2376
771,3.0,270000,44637 Foxboro Ct Court,"Lancaster, CA",1379.0,2.0,771
1833,4.0,520000,17109 Gumbiner Drive,"La Puente, CA",1216.0,2.0,1833
4230,3.0,698000,7062 Bestel Avenue,"Westminster, CA",1600.0,3.0,4230
6208,3.0,415000,31063 Sunset Avenue,"Nuevo, CA",2114.0,2.0,6208
11176,2.0,269800,3685 Vista Campana North,"Oceanside, CA",906.0,1.0,11176
11353,2.0,388500,1472 Peacock Blvd,"Oceanside, CA",873.0,1.0,11353
7636,5.0,749000,960 Oliviamae Circle,"Corona, CA",3202.0,3.1,7636
11644,3.0,495000,29779 Wilhite,"Valley Center, CA",840.0,1.0,11644
6049,3.0,379900,3470 Burl Drive,"Riverside, CA",1416.0,2.0,6049
10400,4.0,785000,1318 N Laurel Avenue,"Upland, CA",4355.0,3.1,10400
9928,3.0,625000,16060 Prestwicke Way,"Chino Hills, CA",1878.0,2.1,9928
822,3.0,250000,45615 E 140th Street,"Lancaster, CA",1122.0,1.0,822
10153,5.0,665000,3251 E Rutherford Drive,"Ontario, CA",3628.0,3.1,10153
2035,3.0,549999,24522 Montevista Circle,"Valencia, CA",1694.0,3.0,2035
7106,4.0,650000,2578 Ironsides Circle,"Corona, CA",2405.0,3.0,7106
1388,3.0,429000,"3595 Santa Fe Avenue, #180","Long Beach, CA",1800.0,2.0,1388
322,4.0,799000,18360 Buckaroo Court,"Bakersfield, CA",2901.0,2.1,322
8916,3.0,350000,1501 N E ST,"San Bernardino, CA",1530.0,2.0,8916
10724,4.0,1150000,736 Birchview Dr,"Encinitas, CA",1983.0,2.0,10724
3776,2.0,599000,1741 Tustin Avenue,"Costa Mesa, CA",1044.0,2.0,3776
8895,2.0,350000,1440 Malabar Way,"Big Bear, CA",1468.0,2.0,8895
2189,3.0,625000,15641 Fernview Street,"Whittier, CA",1920.0,2.0,2189
2599,2.0,799500,2203 Edendale Lane,"Los Angeles, CA",1219.0,3.0,2599
11561,3.0,397000,22167 Crestline Rd,"Palomar Mountain, CA",1089.0,1.1,11561
1312,2.0,418500,4313 Downing Avenue,"Baldwin Park, CA",640.0,1.0,1312
2593,3.0,795000,2468 N Ditman Avenue,"Los Angeles, CA",1216.0,2.0,2593
1260,5.0,395000,38711 E 37th Street E,"Palmdale, CA",3210.0,3.0,1260
1839,3.0,524000,6612 Nestle Avenue,"Reseda, CA",1511.0,2.0,1839
3731,3.0,509000,914 E Saint Andrew,"Santa Ana, CA",853.0,1.0,3731
4690,4.0,899900,2578 Threewoods Lane,"Fullerton, CA",2178.0,2.1,4690
11468,2.0,429000,5645 Friars Rd,"San Diego, CA",1060.0,2.0,11468
7957,5.0,925000,34505 Piocho Court,"Temecula, CA",3760.0,3.1,7957
2128,,600000,8815 Corbin Avenue,"Northridge, CA",1413.0,2.0,2128
4456,3.0,775000,213 Carmine,"Irvine, CA",1619.0,2.1,4456
4437,4.0,779000,108 S Billie Jo Circle,"Anaheim, CA",2124.0,2.1,4437
8763,2.0,349000,61671 Alta Vista Drive,"Joshua Tree, CA",1100.0,1.0,8763
10337,4.0,799000,9860 La Vine Court,"Rancho Cucamonga, CA",2787.0,4.0,10337
5628,3.0,262500,45817 Emerson Street,"Hemet, CA",1312.0,2.0,5628
3433,2.0,239800,1280 Weeburn Road,"Seal Beach, CA",900.0,1.0,3433
9173,5.0,455000,6752 Country Oaks Drive,"Highland, CA",2244.0,3.0,9173
6944,4.0,649000,84283 Canzone Drive,"Indio, CA",2338.0,2.1,6944
6005,3.0,359999,6674 Lessie Lane,"Riverside, CA",1056.0,2.0,6005
2461,2.0,749900,183 W Woodbury Road,"Altadena, CA",945.0,1.0,2461
7262,5.0,650000,12433 Mississippi Drive,"Mira Loma, CA",3467.0,3.0,7262
10057,5.0,665000,1778 Jeanna Place,"Upland, CA",2863.0,4.1,10057
8124,,1350000,27536 High Knoll Road,"Lake Arrowhead, CA",3807.0,3.1,8124
143,3.0,249900,1801 Freeman Drive,"Frazier Park, CA",1380.0,2.0,143
2108,3.0,625000,635 Camaritas Drive,"Diamond Bar, CA",1709.0,2.0,2108
9002,3.0,393000,11443 Citrus Glen Lane,"Fontana, CA",1271.0,2.0,9002
7400,,755000,1525 Mel Avenue,"Palm Springs, CA",1557.0,2.0,7400
2691,4.0,759999,4135 Pacific Circle,"La Verne, CA",2360.0,2.1,2691
6539,5.0,539500,1893 Stonehaven Drive,"Corona, CA",2410.0,3.0,6539
3123,3.0,1249000,9344 Watt River Avenue,"Fountain Valley, CA",2030.0,2.1,3123
5160,3.0,1795000,572 Santa Elena Road,"Palm Springs, CA",2690.0,4.0,5160
7535,5.0,749000,69385 Mccallum Way,"Cathedral City, CA",3242.0,3.0,7535
6942,5.0,612000,20870 Indigo,"Riverside, CA",3382.0,3.0,6942
6461,4.0,475000,1475 Sandy Hill Drive,"Calimesa, CA",2285.0,2.1,6461
2323,5.0,699000,30118 Cambridge Avenue,"Castaic, CA",2870.0,3.0,2323
10732,3.0,1005000,3369 Felton St.,"San Diego, CA",1420.0,2.0,10732
5868,2.0,338000,29824 Sandy Court,"Cathedral City, CA",1461.0,2.0,5868
9392,4.0,475000,7423 Glen Oaks Road,"Highland, CA",2589.0,3.0,9392
6791,5.0,555000,25213 Lemongrass Street,"Corona, CA",3463.0,4.1,6791
11239,3.0,269900,18218 Paradise Mountain Rd,"Valley Center, CA",1680.0,2.0,11239
6327,5.0,479000,27594 Mangrove Street,"Murrieta, CA",2984.0,3.0,6327
3672,2.0,495000,52 Calle De Los Ninos,"Rancho Santa Margarita, CA",1000.0,2.1,3672
2987,4.0,958000,2077 Cartago Court,"Rowland Heights, CA",3385.0,3.0,2987
7656,3.0,749000,131 Vista Valle,"Palm Desert, CA",2982.0,3.1,7656
11906,3.0,525000,4193 Galbar,"Oceanside, CA",1219.0,2.0,11906
1448,5.0,434999,5772 W Avenue J14,"Lancaster, CA",3126.0,4.0,1448
3735,3.0,529000,1664 W Wisteria Place,"Santa Ana, CA",1136.0,1.1,3735
258,2.0,395000,28037 wyly Court,"Keene, CA",1104.0,2.0,258
5854,2.0,299999,7664 Fern Street,"Riverside, CA",680.0,1.0,5854
2674,3.0,780000,5494 Cadbury Road,"Whittier, CA",2365.0,2.1,2674
6974,5.0,599999,9447 Paradise Place,"Riverside, CA",3615.0,4.0,6974
1363,1.0,449000,1841 Hanscom Drive,"South Pasadena, CA",512.0,1.0,1363
1687,3.0,489900,10657 Sherman Way,"Sun Valley, CA",962.0,1.0,1687
10722,4.0,1050000,6199 Caminito Sacate,"San Diego, CA",2498.0,2.1,10722
6545,2.0,549000,35429 Meridia Avenue,"Palm Desert, CA",2142.0,2.0,6545
8841,3.0,349000,35062 Comberton Street,"Yucaipa, CA",1339.0,2.0,8841
6371,4.0,449900,28183 Agave Way,"Murrieta, CA",2585.0,3.0,6371
8240,5.0,1699000,38790 Waterview Drive,"Big Bear, CA",3705.0,4.0,8240
4699,5.0,895000,12452 Baja Panorama,"North Tustin, CA",3600.0,2.2,4699
2837,2.0,839000,1615 Juniper Avenue,"Torrance, CA",1230.0,1.0,2837
6820,5.0,550000,8167 Palm View Lane,"Riverside, CA",3405.0,4.0,6820
4396,4.0,759900,544 N TURNBERRY Drive,"Orange, CA",2172.0,3.0,4396
6626,4.0,519800,1299 Cornerstone Way,"Corona, CA",1843.0,3.0,6626
704,3.0,234900,39465 Frontier Circus Street,"Lake Los Angeles, CA",1118.0,2.0,704
4890,3.0,899000,13971 Deodar Street,"Santa Ana, CA",3045.0,2.0,4890
5497,2.0,249950,33048 Arbolado Lane,"Lake Elsinore, CA",1440.0,2.0,5497
7139,5.0,689000,32575 Ascot Way,"Menifee, CA",2782.0,3.1,7139
8535,3.0,285000,105 S Eucalyptus Avenue,"Rialto, CA",1460.0,1.0,8535
8134,5.0,1499800,16409 Viewcrest Road,"Chino Hills, CA",4732.0,5.1,8134
9986,4.0,599900,26355 Spyglass Drive,"Lake Arrowhead, CA",2751.0,3.1,9986
4864,6.0,910000,207 Dartmouth Way,"Placentia, CA",2950.0,3.0,4864
6599,4.0,499000,4726 Villa Woods Drive,"Riverside, CA",1739.0,2.0,6599
1999,4.0,599900,21341 E Calora Street,"Covina, CA",1400.0,2.0,1999
8216,5.0,1425000,16162 Eastridge Court,"Chino Hills, CA",5220.0,4.1,8216
1480,4.0,410000,7204 Nightingale Lane,"Lancaster, CA",2704.0,3.1,1480
9713,4.0,590000,1532 Evergreen Drive,"Upland, CA",2119.0,2.1,9713
7736,4.0,799000,5 Buckingham Way,"Rancho Mirage, CA",3636.0,3.1,7736
1491,4.0,444709,5141 West Ave. J- 6 Street,"Lancaster, CA",3040.0,2.1,1491
6082,3.0,399900,13120 Wichita Way,"Moreno Valley, CA",1589.0,2.1,6082
9635,5.0,509900,6535 Joshua Lane,"San Bernardino, CA",2914.0,5.0,9635
2531,4.0,749000,4279 Walton Avenue,"Los Angeles, CA",1411.0,3.0,2531
3094,5.0,1495000,26821 Chelsea Lane,"Laguna Hills, CA",4200.0,4.0,3094
5327,2.0,199000,60560 Coyote Canyon Road,"Anza, CA",784.0,1.0,5327
423,3.0,1250000,4500 Stark Avenue,"Woodland Hills, CA",2061.0,2.1,423
10044,5.0,649999,4845 Huntsmen Place,"Fontana, CA",3216.0,4.0,10044
7224,4.0,669000,76955 Tomahawk Run,"Indian Wells, CA",2378.0,3.0,7224
11990,3.0,499000,14030 Cheryl Lee Ct,"Lakeside, CA",1188.0,2.0,11990
11511,2.0,410000,320 Lento Lane,"El Cajon, CA",882.0,1.0,11511
10411,3.0,779900,18837 Silver Rock Road,"El Mirage, CA",1134.0,1.0,10411
6058,3.0,369900,706 N Meridian Street,"Hemet, CA",1768.0,2.0,6058
6804,4.0,566690,4118 Pompia Way,"Corona, CA",2767.0,3.0,6804
7717,5.0,895000,283 Luring Drive,"Palm Springs, CA",2604.0,4.0,7717
7022,4.0,639000,38310 Chuperosa Lane,"Cathedral City, CA",2289.0,4.0,7022
5014,3.0,1165000,79835 Sandia,"La Quinta, CA",3306.0,3.0,5014
7162,3.0,649500,78850 Sunrise Mountain,"Palm Desert, CA",2498.0,3.0,7162
4873,4.0,925000,9859 Peacock Circle,"Fountain Valley, CA",1727.0,2.0,4873
10239,4.0,720000,1058 Deborah Street,"Upland, CA",2478.0,2.1,10239
8227,3.0,1200000,28911 San Timoteo Canyon Road,"Redlands, CA",2314.0,2.0,8227
3378,3.0,1675000,31251 Paseo Olivos,"San Juan Capistrano, CA",2336.0,3.0,3378
10273,5.0,715000,15930 Huntington Garden Avenue,"Chino, CA",4400.0,4.1,10273
4883,4.0,939900,28339 Via Del Mar,"San Juan Capistrano, CA",2418.0,3.0,4883
7633,4.0,799900,21803 Strawberry Lane,"Canyon Lake, CA",2996.0,4.0,7633
10302,5.0,699999,26652 Annandale Court,"Lake Arrowhead, CA",3420.0,3.1,10302
3587,2.0,339000,300 Avenida Sevilla,"Laguna Woods, CA",850.0,1.1,3587
9245,3.0,399900,816 Virginia Avenue,"Ontario, CA",1400.0,1.0,9245
891,2.0,270000,39120 Calle Del Sur,"Green Valley, CA",826.0,1.0,891
5348,3.0,255000,66580 5th Street,"Desert Hot Springs, CA",1839.0,2.0,5348
11813,2.0,515000,934 Birch Ave.,"Escondido, CA",1686.0,2.0,11813
11927,1.0,499000,321 10th Ave,"San Diego, CA",956.0,1.1,11927
1571,4.0,499900,4914 N Lark Ellen Avenue,"Covina, CA",1100.0,2.0,1571
5401,3.0,245900,29029 Carmel Road,"Menifee, CA",1308.0,2.0,5401
5953,3.0,354000,67765 Quijo Road,"Cathedral City, CA",1414.0,2.0,5953
10438,4.0,749700,26385 Walnut Hills Drive,"Lake Arrowhead, CA",3354.0,2.1,10438
6091,4.0,395000,3955 Tomlinson Ave,"Riverside, CA",1344.0,2.0,6091
9123,3.0,440000,6071 Riverside Avenue,"Rialto, CA",1803.0,2.0,9123
2078,3.0,609000,625 S Shasta Street,"West Covina, CA",1569.0,1.1,2078
4626,3.0,895000,2 Bisquine Street,"Laguna Niguel, CA",1508.0,3.0,4626
9312,4.0,485000,22765 Lark Street,"Grand Terrace, CA",2067.0,2.1,9312
1280,2.0,389000,3843 Vineland Avenue,"Baldwin Park, CA",608.0,1.0,1280
3484,2.0,220000,748 AVENIDA MAJORCA,"Laguna Woods, CA",1040.0,2.0,3484
1044,,355000,1763 W Avenue H1,"Lancaster, CA",2640.0,3.0,1044
2005,4.0,550000,2272 Fashion Avenue,"Long Beach, CA",1585.0,2.0,2005
7348,3.0,719900,45385 Taos,"Indian Wells, CA",3604.0,2.0,7348
6074,3.0,365000,25700 Palm Shadows Drive,"Moreno Valley, CA",1920.0,2.1,6074
4596,4.0,849300,14601 Alder Lane,"Tustin, CA",2400.0,3.0,4596
4061,3.0,650000,8292 Delfino Circle,"Huntington Beach, CA",1196.0,2.0,4061
7475,5.0,699000,757 N. University Drive,"Riverside, CA",3552.0,4.0,7475
11821,3.0,549876,6274 Streamview Dr.,"San Diego, CA",1256.0,2.0,11821
11541,2.0,399000,375 Verbena Dr,"Borrego Springs, CA",1913.0,2.1,11541
11166,1.0,305000,2506 C Street,"Julian, CA",860.0,1.1,11166
11787,3.0,459000,17170 Mile High Road,"Julian, CA",2146.0,3.0,11787
3930,4.0,655000,1428 W Kimberly Lane,"Anaheim, CA",2027.0,2.0,3930
10809,4.0,1339000,4505 Mercurio Street,"San Diego, CA",2492.0,2.1,10809
8068,3.0,929000,51605 ViA Sorrento,"La Quinta, CA",2811.0,3.1,8068
3794,3.0,590000,5251 Myra Avenue,"Cypress, CA",1050.0,1.1,3794
6931,5.0,619000,332 Sierra Madre Way,"Corona, CA",2512.0,3.0,6931
4143,3.0,649900,402 S Florette Street,"Anaheim, CA",1847.0,2.0,4143
690,4.0,249900,45321 Kingtree Avenue,"Lancaster, CA",1400.0,2.0,690
1340,,450000,707 S Myrtle Avenue,"Pomona, CA",1605.0,3.0,1340
5826,3.0,345000,745 Oak Valley Parkway,"Beaumont, CA",2018.0,2.0,5826
8637,3.0,297800,3405 Mountain Avenue,"San Bernardino, CA",1429.0,1.0,8637
22,3.0,195000,6005 N charmain,"Bakersfield, CA",1087.0,2.0,22
9360,,467500,1606 Bonita Vista Drive,"San Bernardino, CA",2570.0,3.1,9360
5006,8.0,1349000,38911 Avenida Arriba,"Temecula, CA",4036.0,7.0,5006
4268,3.0,699000,12841 Dungan Lane,"Garden Grove, CA",1170.0,2.0,4268
8468,3.0,220000,14034 Osage Road,"Apple Valley, CA",1148.0,2.0,8468
5611,3.0,285000,411 Brentwood Circle,"Hemet, CA",2000.0,2.0,5611
8927,3.0,393000,7600 Madrona Avenue,"Fontana, CA",1343.0,2.0,8927
4127,2.0,664990,148 Luneta Lane,"Ladera Ranch, CA",1741.0,3.0,4127
9653,3.0,499000,2650 Bullion Mountain Road,"29 Palms, CA",2183.0,3.0,9653
10470,4.0,799000,9450 Sun Meadow Court,"Rancho Cucamonga, CA",3771.0,3.1,10470
5045,3.0,1167000,71335 Thunderbird Terrace,"Rancho Mirage, CA",3933.0,3.1,5045
883,3.0,269999,764 E Avenue J4,"Lancaster, CA",1440.0,2.0,883
7723,3.0,849000,2 Surrey Court,"Rancho Mirage, CA",3229.0,3.0,7723
11011,3.0,1495000,717 S Vulcan,"Encinitas, CA",1512.0,2.1,11011
7858,4.0,899000,48431 Alamonte Court,"Palm Desert, CA",2796.0,3.1,7858
10386,3.0,758888,14429 Birmingham Drive,"Chino, CA",3240.0,3.0,10386
6008,3.0,379900,29637 Longshore Drive,"Menifee, CA",1826.0,2.0,6008
3448,2.0,225000,76 CALLE ARAGON,"Laguna Woods, CA",1009.0,2.0,3448
11158,1.0,225000,6700 University Ave,"San Diego, CA",535.0,1.0,11158
31,3.0,220000,3409 Glendower Street,"Rosamond, CA",1265.0,2.0,31
10768,5.0,1385000,502 santa alicia,"Solana Beach, CA",2704.0,3.0,10768
1853,3.0,539900,1057 Fiat Street,"Torrance, CA",960.0,1.0,1853
107,3.0,295000,3412 Whisper Sands Avenue,"Rosamond, CA",1735.0,2.0,107
5210,4.0,1575000,55100 Inverness Way,"La Quinta, CA",4450.0,4.1,5210
8530,3.0,280000,9979 Blue Stake Road,"Phelan, CA",2500.0,2.0,8530
2326,4.0,690000,1504 E JONES Court,"West Covina, CA",1847.0,3.0,2326
2055,3.0,611510,8418 N Fusion Way,"Northridge, CA",1643.0,3.3,2055
7530,3.0,789000,28355 Margaret Lane,"Hemet, CA",4650.0,4.0,7530
9893,4.0,599900,557 W D Street,"Ontario, CA",3000.0,2.0,9893
5556,4.0,250000,13366 Apache,"Cabazon, CA",1404.0,2.0,5556
9278,3.0,479980,4069 Jose Street,"Chino, CA",1240.0,2.0,9278
2382,2.0,725000,2861 El Caminito,"La Crescenta, CA",930.0,1.0,2382
7523,3.0,785000,1338 Via Estrella,"Palm Springs, CA",2900.0,3.0,7523
8936,3.0,359000,12022 Glenheather Drive,"Fontana, CA",1253.0,2.1,8936
8572,4.0,269000,21979 PAHUTE Road,"Apple Valley, CA",2160.0,2.0,8572
4163,3.0,699800,3918 S Birch Street,"Santa Ana, CA",1672.0,2.0,4163
4431,4.0,778000,25642 Horse Shoe,"Lake Forest, CA",1956.0,2.1,4431
8353,4.0,237000,14312 Savanna Street,"Adelanto, CA",1726.0,2.0,8353
2949,4.0,899000,19946 Merridy Street,"Chatsworth, CA",3570.0,3.0,2949
803,2.0,265000,7127 COLDWATER CANYON AVE,"North Hollywood, CA",800.0,1.0,803
2657,3.0,750000,2819 W 144th Street,"Gardena, CA",1702.0,2.0,2657
6811,4.0,560900,31295 Brush Creek Circle,"Temecula, CA",2816.0,3.1,6811
6430,4.0,489900,19967 Westerly Drive,"Riverside, CA",2131.0,3.0,6430
3223,4.0,1249750,52 English Saddle,"Irvine, CA",2651.0,3.1,3223
7944,4.0,899000,1208 Calle De Maria,"Palm Springs, CA",,4.0,7944
3365,4.0,1599000,2991 Calle Frontera,"San Clemente, CA",3172.0,3.0,3365
4659,4.0,895000,6249 E Breton Circle,"Orange, CA",2584.0,2.1,4659
703,3.0,209900,1150 W Avenue H11,"Lancaster, CA",1089.0,1.0,703
4103,4.0,699000,6541 Trask Avenue,"Westminster, CA",1189.0,2.0,4103
6530,3.0,549000,34 Calle La Reina,"Rancho Mirage, CA",2129.0,3.0,6530
3618,3.0,429900,810 S Ross Street,"Santa Ana, CA",1686.0,1.0,3618
3046,6.0,900000,23401 SCHOENBORN Street,"West Hills, CA",4416.0,8.0,3046
7025,4.0,649900,2187 Springfield Circle,"Corona, CA",3640.0,4.0,7025
4961,3.0,1295000,58345 Mijas,"La Quinta, CA",3551.0,3.1,4961
7994,5.0,940000,47685 Wind Spirit Drive,"La Quinta, CA",3349.0,5.0,7994
3531,2.0,269000,1930 St. John Road,"Seal Beach, CA",1200.0,2.0,3531
2930,4.0,899900,6434 Jumilla Avenue,"Woodland Hills, CA",2275.0,3.0,2930
7969,4.0,899000,55475 Calhoun Street,"Thermal, CA",2256.0,2.1,7969
8775,4.0,349900,575 Courtland Drive,"San Bernardino, CA",1774.0,2.0,8775
7390,4.0,719000,39340 Jessie Circle,"Temecula, CA",2100.0,3.0,7390
2682,3.0,760000,7434 Nestle Avenue,"Reseda, CA",1884.0,2.0,2682
3766,3.0,549900,606 S Indiana Street,"Anaheim, CA",1100.0,1.0,3766
2428,3.0,699999,7970 Mcgroarty Street,"Sunland, CA",,2.0,2428
5426,3.0,250000,661 N Soboba Street,"Hemet, CA",1364.0,2.0,5426
5304,5.0,1895000,77105 Teton Lane,"Indian Wells, CA",6364.0,4.1,5304
732,2.0,199500,39430 Calle Laguna,"Santa Clarita, CA",756.0,1.0,732
10729,4.0,1100000,1963 Magdalene Way,"San Diego, CA",2318.0,2.1,10729
10553,4.0,848880,5368 Morning Star Drive,"Alta Loma, CA",2808.0,2.1,10553
5900,3.0,310000,1449 Alta Palma Road,"Perris, CA",1876.0,2.1,5900
5288,5.0,1600000,669 N Lyon Avenue,"San Jacinto, CA",2392.0,4.0,5288
6708,3.0,555000,6747 Woodrust Way,"Corona, CA",2248.0,2.1,6708
2181,3.0,600000,28001 Memory Lane,"Valencia, CA",1671.0,3.0,2181
4013,3.0,649000,1334 E Collins Avenue,"Orange, CA",1346.0,2.0,4013
11831,3.0,519000,8627 Hacienda Rd,"Santee, CA",1490.0,2.0,11831
7705,3.0,879700,63350 Pinyon Drive,"Mountain Center, CA",,3.0,7705
10474,5.0,799888,6742 Meriwether Court,"Alta Loma, CA",3629.0,3.0,10474
2372,4.0,669000,6909 Melba Avenue,"West Hills, CA",1765.0,2.0,2372
10494,4.0,799000,30665 Mc Lean Street,"Highland, CA",4133.0,3.1,10494
739,3.0,250000,40615 E 156th Street,"Lake Los Angeles, CA",1346.0,4.0,739
9522,3.0,499000,43175 Sunset Drive,"Big Bear, CA",1808.0,2.0,9522
11417,3.0,399900,4124 San Miguel Ave,"San Diego, CA",1050.0,2.0,11417
9190,4.0,399900,268 N Wisteria Avenue,"Rialto, CA",1377.0,2.0,9190
9016,3.0,399000,563 Brentwood Drive,"Lake Arrowhead, CA",1551.0,2.1,9016
9744,4.0,550000,9366 9th Avenue,"Hesperia, CA",2297.0,3.0,9744
7300,5.0,749900,1114 Brasado Way,"Riverside, CA",3586.0,3.0,7300
83,2.0,230000,96697 Pinon Village Road,"Inyokern, CA",1100.0,1.0,83
6699,3.0,550000,31695 Calle Girasol,"Temecula, CA",2160.0,2.0,6699
2905,6.0,995900,10169 Rio Hondo,"El Monte, CA",3129.0,3.0,2905
7501,6.0,785000,23641 Rose Quartz,"Perris, CA",3358.0,3.1,7501
9318,4.0,499000,125 Geyer Court,"Ontario, CA",1487.0,2.0,9318
2362,3.0,679000,19302 E Puente Street,"Covina, CA",1770.0,2.0,2362
1296,1.0,375000,812 RECORD Avenue,"Los Angeles, CA",400.0,1.0,1296
9128,2.0,399000,190 S 3rd Avenue,"Upland, CA",900.0,1.0,9128
7638,2.0,750000,25050 El Toro Road,"Lake Elsinore, CA",720.0,1.0,7638
4058,3.0,695000,144 Primrose Avenue,"Placentia, CA",1300.0,2.0,4058
10708,2.0,995000,200 Harbor Drive,"San Diego, CA",1474.0,2.0,10708
558,4.0,1550000,3 Skyline Drive,"Burbank, CA",3692.0,3.1,558
9750,4.0,565000,29017 Rosewood Lane,"Highland, CA",2936.0,3.0,9750
10825,6.0,1499999,13342 Mahogany Cv,"San Diego, CA",4720.0,4.1,10825
422,,1099000,824 N Parish Place,"Burbank, CA",2012.0,3.0,422
2778,3.0,850000,2908 Lincoln Park Avenue,"Los Angeles, CA",1556.0,2.0,2778
9366,5.0,449900,1240 Pine Lane,"Big Bear, CA",2488.0,2.1,9366
11263,1.0,352500,3455 Caminito Sierra,"Carlsbad, CA",773.0,1.0,11263
11998,2.0,579000,3505 N Don Carlos Dr,"Carlsbad, CA",1824.0,2.0,11998
8149,4.0,1090000,28968 N Shore Road,"Lake Arrowhead, CA",,3.1,8149
4116,3.0,675000,3710 S Sea Breeze,"Santa Ana, CA",1406.0,2.0,4116
3356,2.0,1699000,2565 Kilo Way,"Laguna Beach, CA",1675.0,2.1,3356
6274,5.0,437900,31011 Lausanne Street,"Lake Elsinore, CA",2628.0,2.1,6274
10489,4.0,879000,1483 Rancho Hills Drive,"Chino Hills, CA",2326.0,2.0,10489
7335,3.0,748800,46614 Bradshaw Trail,"La Quinta, CA",2800.0,3.1,7335
11705,2.0,499000,3676 Monroe Avenue,"San Diego, CA",560.0,1.0,11705
4077,3.0,650000,26741 Avenida Shonto,"Mission Viejo, CA",1200.0,2.0,4077
347,2.0,1450000,725 NAVY Street,"Santa Monica, CA",1064.0,1.0,347
2347,3.0,677000,4303 Josie Avenue,"Lakewood, CA",1961.0,2.0,2347
7602,3.0,795000,57628 Salida Del Sol,"La Quinta, CA",2804.0,3.1,7602
11456,2.0,429000,2141 Skyview Glen,"Escondido, CA",1344.0,2.0,11456
11924,3.0,514000,10051 Buena Vista Ave,"Santee, CA",1014.0,2.0,11924
